2008-12-31	77620.0
2009-01-02	77620.0
2009-01-05	77620.0
2009-01-06	77620.0
2009-01-07	77620.0
2009-01-08	77620.0
2009-01-09	77620.0
2009-01-12	78620.0
2009-01-13	77260.0
2009-01-14	77260.0
2009-01-15	77260.0
2009-01-16	78710.0
2009-01-20	83190.0
2009-01-21	78890.0
2009-01-22	78890.0
2009-01-23	78890.0
2009-01-26	78890.0
2009-01-27	78890.0
2009-01-28	78890.0
2009-01-29	78890.0
2009-01-30	78890.0
2009-02-02	78890.0
2009-02-03	78890.0
2009-02-04	78890.0
2009-02-05	78890.0
2009-02-06	78890.0
2009-02-09	78890.0
2009-02-10	78890.0
2009-02-11	78890.0
2009-02-12	78890.0
2009-02-13	78890.0
2009-02-17	78890.0
2009-02-18	78890.0
2009-02-19	78890.0
2009-02-20	79550.0
2009-02-23	79920.0
2009-02-24	79920.0
2009-02-25	79920.0
2009-02-26	79920.0
2009-02-27	79920.0
2009-03-02	79920.0
2009-03-03	79920.0
2009-03-04	79920.0
2009-03-05	79920.0
2009-03-06	80560.0
2009-03-09	80560.0
2009-03-10	80560.0
2009-03-11	80560.0
2009-03-12	80560.0
2009-03-13	80560.0
2009-03-16	80560.0
2009-03-17	80560.0
2009-03-18	82420.0
2009-03-19	80380.0
2009-03-20	78670.0
2009-03-23	84080.0
2009-03-24	81750.0
2009-03-25	83800.0
2009-03-26	84310.0
2009-03-27	82700.0
2009-03-30	80280.0
2009-03-31	81920.0
2009-04-01	83400.0
2009-04-02	83470.0
2009-04-03	84530.0
2009-04-06	83510.0
2009-04-07	82600.0
2009-04-08	82770.0
2009-04-09	87830.0
2009-04-13	88730.0
2009-04-14	85880.0
2009-04-15	87650.0
2009-04-16	88290.0
2009-04-17	88310.0
2009-04-20	84920.0
2009-04-21	87620.0
2009-04-22	87020.0
2009-04-23	88270.0
2009-04-24	88430.0
2009-04-27	87860.0
2009-04-28	87860.0
2009-04-29	87860.0
2009-04-30	87860.0
2009-05-01	87860.0
2009-05-04	87860.0
2009-05-05	87860.0
2009-05-06	87860.0
2009-05-07	85970.0
2009-05-08	89490.0
2009-05-11	86540.0
2009-05-12	86090.0
2009-05-13	86090.0
2009-05-14	86090.0
2009-05-15	86090.0
2009-05-18	86090.0
2009-05-19	86090.0
2009-05-20	86090.0
2009-05-21	86090.0
2009-05-22	86090.0
2009-05-26	86090.0
2009-05-27	86090.0
2009-05-28	86090.0
2009-05-29	86090.0
2009-06-01	86090.0
2009-06-02	86090.0
2009-06-03	86090.0
2009-06-04	86090.0
2009-06-05	86090.0
2009-06-08	86090.0
2009-06-09	86090.0
2009-06-10	86090.0
2009-06-11	86090.0
2009-06-12	86090.0
2009-06-15	86090.0
2009-06-16	86090.0
2009-06-17	86090.0
2009-06-18	84720.0
2009-06-19	84720.0
2009-06-22	84720.0
2009-06-23	84720.0
2009-06-24	84720.0
2009-06-25	84720.0
2009-06-26	84720.0
2009-06-29	84720.0
2009-06-30	84720.0
2009-07-01	84720.0
2009-07-02	84720.0
2009-07-06	84410.0
2009-07-07	84410.0
2009-07-08	84410.0
2009-07-09	84410.0
2009-07-10	84410.0
2009-07-13	84410.0
2009-07-14	84410.0
2009-07-15	84410.0
2009-07-16	84290.0
2009-07-17	85010.0
2009-07-20	85100.0
